categorie,denumire,numar_registru_national,stare_actuala,status_normalizat,activ,sediu_schimbat,instanta_transfer,tara,judet,localitate,adresa,scop_initial,scop_modificari,hg_utilitate_publica,data_hg_utilitate_publica,sursa_fisier,sursa_url,sursa_data_actualizare
asociatie,ASOCIATIA GONDVISELES SEGELYSZERVEZET - FILIALA COVASNA,18774/A/2014,,activa,1,,,,COVASNA,ARCUS,"PIATA DAVID FERENC, NR.1","- îmbunãtãþirea condiþiilor sociale, materiale ºi spirituale de existenþã a oamenilor; organizarea ºi derularea de activitãþi caritabile ºi programe sociale menite sã ajutoreze familiile, indivizi ºi categorii care din diverse motive economice ºi / sau sociale sunt marginalizate ( pensionari, handicapaþi, orfani, familii dezorganizate, familii cu mulþi copii, ºomeri, persoane cu venituri minime, etc.); înfiinþarea, susþinerea ºi asigurarea funcþionãrii diferitelor servicii sociale; asigurarea de asistenþã socialã la domiciliu; asigurarea de consultanþã socialã; consiliere ºi asistenþã pastoralã; organizarea ºi sprijinirea programelor specifice pentru vârstnici, inclusiv înfiinþarea ºi asigurarea funcþionãrii centrelor de zi pentru vârstnici; acordarea de asistenþã comunitãþilor locale în vederea constituirii ºi funcþionãrii unor unitãþi economice-sociale menite sã ajute la o mai bunã inserþie a indivizilor provenind din categorii sociale ºi economice defavorizate; organizarea ºi susþinerea de activitãþi ºi proiecte de conºtientizare a spiritului civic, a solidaritãþii în comunitate, promovarea autoorganizãrii comunitare ºi contribuirea la dezvoltarea sustenabilã a comunitãþii; participarea în parteneriate naþionale ºi internaþionale cu alte organizaþii civile sau organisme guvernamentale care deruleazã activitãþi ºi proiecte în domeniul serviciilor sociale/comunitare; apãrarea ºi coordonarea intereselor sociale ale comunitãþii de religie unitarianã, precum ºi facilitarea colaborãrii interetnice ºi interconfesionale; ocrotirea ºi promovarea patrimoniului natural, cultural, religios, etnografic, arhitectural ºi alte valori; organizarea ºi sprijinirea activitãþilor comunitare, culturale, religioase, spirituale, intelectuale, sportive, ºi cu profil specific de tineret; activitãþi turistice, sprijinirea turismului rural, religios ºi cultural, dezvoltarea capacitãþilor turistice; activitate caritativã, socialã ºi de salvare în cazul dezastrelor naturale, industriale sau de alte feluri, precum ºi contribuire la prevenirea dezastrelor; sprijinirea educaþiei formale ºi nonformale, organizarea programelor afterschool, a cursurilor de pregãtire ºi de perfecþionare pentru adulþi, acordarea de burse; activitate editorialã de specialitate (publicaþii ºi materiale promoþionale pe suport de hârtie ºi/sau digital, websituri, radio pe internet, etc.) pentru realizarea scopurilor filialei; organizarea ºi coordonarea unor activitãþi de strângere de fonduri pentru a finanþa activitãþi ºi proiecte caritabile;",,,,09_03_2026Asociatii.xlsx,https://www.just.ro/wp-content/uploads/2026/03/09_03_2026Asociatii.xlsx,2026-03-09
asociatie,ASOCIAŢIA CLUB SPORTIV MINIFOTBAL SFÂNTU GHEORGHE,2131/A/2024,,activa,1,,,,COVASNA,ARCUS,STR.CARTIER KOSSUTH LAJOS NR.23,"scopul este de a susţine şin promova activitatiile sportive de fotbal, fotbal in sala, fotbal-tenis, minifotbal şi teqball, sub toate formele prevazute de statutele şi regulamentele federatiilor sportive nationale pe ramura de sport, şi la toate nivelurile",,,,09_03_2026Asociatii.xlsx,https://www.just.ro/wp-content/uploads/2026/03/09_03_2026Asociatii.xlsx,2026-03-09
asociatie,ASOCIATIA INTERMEDIA ERDOVIDEK,17249/A/2009,,activa,1,,,,COVASNA,Aita Mare,"Prin Hotararea nr. 115/02.10.2012 a Adunarii Generale a membrilor asociati, s-a hotarat schimbarea sediului asociatiei în Aita Mare, nr. 425, jud. Covasna.","- protectia folclorului din regiunea Erdovidek; - culegerea si furnizarea de informatii care pot sprijini dezvoltarea regiunii Erdovidek; - sprijinirea dezvoltarii activitatilor care urmaresc valorificarea resurselor materiale si umane si a potentialului turistic urban si rural al zonei; - organizarea manifestarilor culturale, religioase, precum si alte evenimente legate de viata regiunii Erdovidek; - organizarea de tabere, excursii si drumetii, cu actiuni pentru cunoasterea zonei si protectia mediului; - depistarea, selectionarea, initierea si pregatirea viitorilor membri ai asociatiei; - organizarea unor activitati pentru protejarea artizanatului local, predarea acestora catre tanara generatie; - organizarea unor activitati menite sa intretina legaturi cu alte asociatii si fundatii din tara si strainatate cu activitati si obiective asemanatoare.",,,,09_03_2026Asociatii.xlsx,https://www.just.ro/wp-content/uploads/2026/03/09_03_2026Asociatii.xlsx,2026-03-09
asociatie,ASOCIATIA COMUNITARA PARTENER,1787/A/2001,,activa,1,,,,COVASNA,BACEL,NR.67,sprijinirea producatorilor agricoli si apararea intereselor de grup prin asigurarea unor conditii superioare de crestere si valorificare a productiei animale si vegetale.,,,,09_03_2026Asociatii.xlsx,https://www.just.ro/wp-content/uploads/2026/03/09_03_2026Asociatii.xlsx,2026-03-09
asociatie,"ASOCIATIA ""BAROT JOVOJEERT""",1893/A/2001,,activa,1,,,,COVASNA,BARAOLT,"STR.1 DECEMBRIE 1918,BL.13,AP.10","promovarea intereselor bazinului Baraolt,evaluarea si dezvoltarea vietii stiintifice,culturale,promovarea folclorului specific regiunii si apararea monumentelor naturii,protectia mediului si a peisajului din zona",,,,09_03_2026Asociatii.xlsx,https://www.just.ro/wp-content/uploads/2026/03/09_03_2026Asociatii.xlsx,2026-03-09
asociatie,"ASOCIATIA ,,CIMBORI""",21886/A/2016,,activa,1,,,,COVASNA,BARAOLT,"STR. TRANDAFIRILOR, NR. 16","îl constituie: gestionarea acþiunilor pentru promovarea tradiþiilor ºi obiceiurilor populare, prin descoperirea, conservarea ºi rãspândirea valorilor cultural populare prin înfiinþarea de formaþii de dansuri ºi muzicã popularã, formaþii corale, formaþii de teatru, etc. derulate prin Grãdiniþa cu program prelungit Cimbora Baraolt; acțiuni care sÒ sprijine procesul educativ, acțiuni care sã sprijine perfecționarea cadrelor didactice, sprijinÒ ¯nteținerea și amenajarea clãdirii Grãdiniței Cimbora, sprijinÒ acțiuni cu pÒrinții: prelegeri, cursuri pregÒtitoare, simpozioane, etc., spijinÒ achiziționarea unor bunuri care sunt în folosul colectivului de copii și cadrelor didactice ( calculator, xerox, aspiratur, etc), participarea la diferite manifestãri culturale, specifice din localitatea cu ocazia unor evenimente, aniversãri ºi acþiuni culturale ºi sportive; editarea ºi / sau tipãrirea broºurilor etc. promovarea activitãþilor ºi proiectelor pentru dezvoltarea relaþiilor interetnice, interculturale, minoritare; organizarea unor expoziþii tematice, care sã reflecte viaþa ºi preocupãrile locuitorilor din zonã; participarea la diferite evenimente cultural-sportive în þarã ºi în strãinãtate; organizarea de tabere excursii ºi drumeþii, cu acþiuni pentru cunoaºterea zonei ºi protecþia mediului; depistarea, selecþionarea, iniþierea ºi pregãtirea viitorilor membri ai asociaþiei; în vederea accesãrii unor fonduri, va participa la realizarae unor proiecte iniþiate de autoritãþile locale ºi cele guvernamentale; organizarea unor activitãþi menite sã întreþinã legãturi cu alte asociaþii ºi fundaþii din þarã ºi strãinãtate cu activitãþi ºi obiective asemãnãtoare.,În realizarea scopurilor propuse, asociația nu urmÒrește obținere de foloase materiale sau patrimoniale",,,,09_03_2026Asociatii.xlsx,https://www.just.ro/wp-content/uploads/2026/03/09_03_2026Asociatii.xlsx,2026-03-09
asociatie,"ASOCIATIA ,,KAJONI CONSORT""",17272/A/2008,,activa,1,,,,COVASNA,BARAOLT,"STR. JOZSEF ATTILA, NR. 37","- culegerea, prelucrarea si propagarea muzicii renascentiste; - înfiintarea unui studio audio-vizual înzestrat cu echipament corespunzator; - amenajarea unei sali festive în scopul organizarii de expozitii, spectacole, audiente, etc.; - îmbogatirea si dezvoltarea bazei tehnico materiale necesara realizarii scopurilor asociatiei prin investitii, constructii, donatii si altele; - îmbogatirea si dezvoltarea bazei de documentare (reviste, carti, edituri culturale artistice, partituri) în colaborare cu alte asociatii, fundatii si institutii de profil asemanator din tara si peste hotare; - înregistrari de materiale muzicale în studiouri si concerte si editarea lor pe diferite suporturi; - acordarea de burse de studii pe baza de concurs; - premierea celor care se disting în concursuri, expozitii, festivaluri organizate de asociatie; - organizarea de spectacole, expozitii, tabere, colocvii, schi,buri de experiente, cercuri de muzica, coragrafie, etc.; - participarea la cursuri de perfectionare, festivaluri, expozitii, tabere, conferinte în tara si peste hotare; - editarea de publicatii, realizarea de documente audio vizuale pe specificul activitatii asociatiei; - colaborarea cu alte asociatii, fundatii, institutii de profil asemanator din tara si peste hotare; - promovarea valorilor civice si ale democratiei, respectiv urmarirea realizarii unui interes general, local sau dupa caz, de grup; - elaborarea de proiecte si participarea la programe interne si internationale; - promovarea cooperarii si mentinerea contactelor cu alte institutii nationale si internationale, pentru realizarea scopului propus; - orice alte activitati de natura sa contribuie la realizarea scopului propus potrivit dispozitiilor legale în vigoare.",,,,09_03_2026Asociatii.xlsx,https://www.just.ro/wp-content/uploads/2026/03/09_03_2026Asociatii.xlsx,2026-03-09
asociatie,"ASOCIATIA ,,PRO BONUM PUBLICUM EGYESULET""",26207/A/2018,,activa,1,,,,COVASNA,BARAOLT,"STR. KOSSUTH LAJOS, NR. 158","- Promovarea ºi sprijinirea vieþii creºtine, sportive, culturale, sociale ºi de tineret; Ingrijirea vieþii spirituale ºi de sufleteºti; Cooperare ºi colaborare cu alte instituþii, asociaþii ºi fundaþii cu caracter cultural ºi de tineret, naþional sau internaþional; Contribuire la dezvoltarea socio-economicã a regiunii; asigurarea unor evenimente culturale, caritative, a unor activitãþi comune, în special pentru copii ºi tineret; educaþie intelectualã, asigurarea perfecþionãrii, auto-perfecþionãrii profesionale de specialitate, contribuire la formarea ºi perfecþionarea cunoºtinþelor membrilor ºi a celor interesaþi; efectuarea unor misiuni sociale ºi creºtine; asigurarea instruirii ºi formãrii persoanelor interesate în viaþa culturalã ºi de tineret; contribuire la elaborarea strategiei de dezvoltare a vieþii culturale ºi de tineret regionale; sprijinirea editãrii unor reviste ºi cãrþi de specialitate; generarea ºi promovarea turismului cultural; promovarea organizaþiilor neguvernamentale ºi a grupurilor de tineret; dezvoltare comunitarã; generarea ºi promovarea turismului judeþean pentru tineret; redactarea ºi editãrea unor reviste, cãrþi, broºuri etc.; iniþierea, organizarea, efectuarea ºi promovare turismului pentru tineret prin elaborarea, organizarea ºi efectuarea unor pachete complete de servicii de turism; realizarea unor materiale documentare culturale în diferite surse mediatizate: radio, posturi TV, filme de scurt metraj, articole de ziare, etc.; organizãrii schimburilor de experienþã; dezbateri, programe, seminarii, expoziþii, excursii, concursuri organizate pentru îndeplinirea scopului asociaþiei; sprijinirea relaþiilor cu organizaþii de tineret din þarã sau strãinãtate, respectiv acordarea sprijinului material în înfãptuirea acestora; alte activitãþi care slujesc dezvoltarea materialã ºi moralã a Asociatiei; acorda ajutor moral ºi material celor aflaþi în nevoie, fãrã deosebire de vârstã, sex, naþionalitate sau apartenenþã religioasã, burse sociale, sau de studiu; organizeazã întâlniri de tineret, conferinþe, cursuri, concursuri, spectacole ºi manifestãri religioase, culturale, sportive, educative, caritative, sociale ºi de specialitate de anvergurã localã, judeþeanã, naþionalã ºi internaþionalã; organizeazã tabere, excursii, drumeþii, programe de protecþia mediului, programe de combatere a drogurilor, programe care întreþin o condiþie fizicã bunã; organizare de expuneri ºtiinþifice pentru propagarea cunoºtinþelor, universitãþi populare, cercuri ºtiinþifice de autoinstruire, cursuri de perfecþionare lingvistice ºi de specialitate. Pune un accent deosebit la promovarea literaturii ºi culturii creºtine; efectueazã misiuni sociale ºi creºtine în cadrul asociaþiei ºi în societate. Va acorda atenþie deosebitã îngrijirii tinerilor consumatoare de droguri, handicapaþilor mental ºi fizic, orfanilor, familiilor mari, precum ºi celor care trãiesc în periferia societãþii. În interesul educãrii creºtine a copiilor va organiza diferite activitãþi specifice; pentru dezvoltarea socio-economicã a regiunii, poate sã-ºi desfãºoare activitãþi economice de naturã productivã ºi de comerþ, poate sã-ºi înfiinþeze unitãþi economice în þarã ºi în afara graniþelor þãrii; activitãþi pentru obþinerea unor dotãri infrastructurale de specialitate, iniþierea unor finanþãri în sistem de planuri de proiecte; crearea de parteneriate cu instituþiile guvernamentale, ONG-uri culturale ºi de tineret ºi alþi factori interesaþi atât din þarã, cât ºi din strãinãtate; participare la înfiinþarea ºi funcþionarea ONG-urilor culturale ºi de tineret ºi de altã naturã, atât în þarã, cât ºi în strãinãtate; asigurarea funcþionãrii unei case de tineret, iniþierea ºi organizarea vizionãrii filmelor artistice, culturale ºi de altã naturã, asigurarea unor programe culturale, sociale, religioase, educative, sportive, caritative constante; organizare de dezbateri, schimburi de experienþe, programe, seminarii, expoziþii, excursii, concursuri, cursuri de formare, festivaluri, ateliere de lucru, concerte, tabere în þarã ºi în strãinãtate, organizate pentru tineri; organizarea ºi sprijinirea activitãþilor de informare profesionalã în domeniul turismului ºi protecþia mediului (cursuri, simpozioane, conferinþe, adunãri etc.); organizarea evenimentelor sportive: concursuri, programe ºi manifestãri specifice pentru realizarea scopurilor asociaþiei; organizarea ºi sprijinirea susþierii de conferinþe, cursuri, simpozioane, seminarii, expoziþii, concerte din toate domeniile; editarea de publicaþii, de cãrþi, periodice, broºuri, pliante informative inclusiv pe suport magnetic (CD, casete video ºi audio, DVD, etc.), respectiv sprijinirea unor asemenea activitãþi; organizarea activitãþilor de schimb ºtiinþific cu instituþii ºi parteneri din România ºi din alte þãri; acordarea de premii sau burse pentru elevi ºi tineri; organizarea ºi participarea la manifestãri specifice pentru realizarea scopurilor; elaborarea de studii ºi programe privind protecþia naturii ºi a mediului înconjurãtor; organizarea ºi desfãºurarea unor activitãþi ºtiinþifice ºi de cercetare în domeniul protecþiei naturii ºi a mediului înconjurãtor; schimburi de experienþe.",,,,09_03_2026Asociatii.xlsx,https://www.just.ro/wp-content/uploads/2026/03/09_03_2026Asociatii.xlsx,2026-03-09
asociatie,"ASOCIATIA ,,ZIKE""",10456/A/2013,,activa,1,,,,COVASNA,BARAOLT,"Modificari aduse Statului ºi a Actului Constitutiv al asociaþiei în baza Actului Adiþional autentificat sub nr.101 din 08.01.2018 de Societatea profesionalã notarialã „Nagy-Balaszi”, în sensul urmãtor: schimbarea sediului asociaþiei în Baraolt, Piaþa Libertãþii nr.44, bl.4D, et.1, ap.7, jud.Covasna.","ocrotirii ºi promovãrii intereselor ºi drepturilor tinerilor din Baraolt, judeþul Covasna;dezvoltare comunitarã; contribuirii la dezvoltarea socio-economicã a judeþului, educaþie intelectualã;,asigurãrii calitãþii în programe de/pentru tineret, generãrii ºi promovãrii turismului judeþean pentru tineret, colaborãrii cu bisericile istorice ºi cadrele didactice în vederea pãstrãrii nealterate a tradiþiilor religioase ºi culturale; colaborãrii cu alte asociaþii autohtone ºi din strãinãtate; organizãrii de manifestãri specifice pentru atingerea obiectivelor; organizãrii de tabere, excursii, drumeþii, programe de protecþia mediului, programe de combatere a drogurilor, programe care întreþin o condiþie fizicã bunã, redactãrii ºi editãrii unor reviste, cãrþi, broºuri etc., activitãþi pentru obþinerea unor dotãri infrastructuale pentru organizaþii de tineret ºi locaþii comunitare pentru tineret, centre de tineret, iniþierii, organizãrii, efectuãrii ºi promovãrii turismului pentru tineret prin elaborarea, organizarea ºi efectuarea unor pachete complete de servicii de turism, realizãrii unor materiale documentare culturale în diferite surse mediatizate: radio, posturi TV, filme de scurt metraj, articole de ziare, etc., organizãrii schimburilor de experienþã, dezbateri, programe, seminarii, expoziþii, excursii, concursuri organizate pentru îndeplinirea scopului asociaþiei; sprijinirii relaþiilor cu organizaþii de tineret din þarã sau strãinãtate, respectiv acordarea sprijinului material în înfãptuirea acestora; sprijinirii materiale sau infrastructurale a diferitelor cercuri sau a altor activitãþi de tineret; sprijinirii relaþiilor cu universitãþi, colegii înfrãþite, organizaþii de tineret din þarã sau strãinãtate, respectiv acordarea sprijinului material în înfãptuirea acestora; alte activitãþi care slujesc dezvoltarea materialã ºi moralã a Asociatiei ZIKE; Elaborarea de studii ºi programe privind protecþia naturii ºi a mediului înconjurãtor; Protecþia ariilor naturale protejate, a rezervaþiilor naturale ºi a zonelor turistice aflate în judeþul Covasna, Sprijinirea ºi promovarea participãrii cetãþenilor la luarea deciziilor privind mediul înconjurãtor; Organizarea ºi desfãºurarea unor activitãþi ºtiinþifice ºi de cercetare în domeniul protecþiei naturii ºi a mediului înconjurãtor; Întocmirea unor documentaþii pentru propunerea unor teritorii pentru arii naturale protejate sau rezervaþii; Asigurarea perfecþionarii, autoperfecþionarii profesionale de specialitate; Cooperare si colaborare cu institutii si ONG-uri cu caracter similar ºi de tineret; Schimburi de experienta; Realizarea unei baze de date a valorilor naturale; Realizarea a unor materiale documentare privind valorile naturale ºi activitatea asociaþiei în diferite surse mediatizate: radio, posturi TV, filme de scurt metraj, articole de ziare, etc.; Generarea ºi crearea de parteneriate cu instituþiile guvernamentale cu ONG-uri, alþi factori interesaþi, atât din þarã cât ºi din strãinãtate; Activitãþi pentru obþinerea unor dotãri infrastructurale de specialitate;Alte activitãþi pentru realizarea scopurilor ºi obiectivelor Asociaþiei",,,,09_03_2026Asociatii.xlsx,https://www.just.ro/wp-content/uploads/2026/03/09_03_2026Asociatii.xlsx,2026-03-09
asociatie,ASOCIATIA AGRICULTORILOR - ERDOVIDEKI - MEZOGAZDASZOK EGYESULETE,17792/A/2014,,activa,1,,,,COVASNA,BARAOLT,"STR. KOSSUTH LAJOS, NR. 196","- îl constituie reprezentarea ºi promovarea atât în faþa autoritãþilor cât ºi în faþa altor persoane juridice de drept public sau privat, precum ºi a oricãrui alt subiect de drept, a intereselor asociaþiei, în condiþiile prezentului statut ºi ale legii, prin sprijinirea în mod general a activitãþii agricultorilor din unitãþile administrativ-teritoriale aparþinând microregiunii Þinutului Pãdurilor – Erdovidek: Aita Mare, Baraolt, Bãþani, Belin, Brãduþ ºi Vârghiº, respectiv reprezentarea intereselor lor în faþa tuturor terþe pesoane, autoritãþi publice locale ºi centrale, percum ºi cele aparþinând Uniunii Europene.",,,,09_03_2026Asociatii.xlsx,https://www.just.ro/wp-content/uploads/2026/03/09_03_2026Asociatii.xlsx,2026-03-09
asociatie,ASOCIATIA BAROT - ZALAEGERSZEG BARATI TARSASAG,4365/A/2023,,activa,1,,,,COVASNA,BARAOLT,STR. EGYED NR. 10,"Păstrarea, susţinerea si dezvoltarea a prieteniei intre locuitorii Oraşului Baraolt si locuitorii Municipiului Zalaegerszeg din Ungaria. Elaborarea si aplicarea de programe comune intre cele comunităţi, urmărind menţinerea si valorificarea a tradiţiilor celor doua zone geografica. Organizarea de acţiuni in scopul schimbului reciproc de experienţa, sa stabilească si sa dezvolte legaturi cu alte organizatiiatit in tara cat si in străinătate mai ales in zona judeţului Zala din Ungaria. Participarea la acţiunile organizate in cele doua localităţi. Promovarea turistica respective tradiţiilor specifice zonei noastre.",,,,09_03_2026Asociatii.xlsx,https://www.just.ro/wp-content/uploads/2026/03/09_03_2026Asociatii.xlsx,2026-03-09
asociatie,ASOCIATIA BAROTI ZSIBONGO,26612/A/2007,,activa,1,,,,COVASNA,BARAOLT,"În Sedinţa Adunării Generale a asociatiei din data de 23.11.2017 s-a decis modificarea Statutului şi Actului Constitutiv în sensul că noul sediu al asociaţiei a fost stabilit în or. Baraolt, str. Kossuth Lajos, nr. 52, judeţ Covasna, fiind încheiat un contract de comodat cu Palatul Copiilor Sfântu Gheorghe. Această hotărâre a fost autentificată sub nr. 4489/14.12.2017 al Societăţii Profesionale Notariale „Nagy-Balazsi”.","- crearea unui for de sprijin activ pentru favorizarea activitatilor educationale desfasurate de Clubul Copiilor Baraolt; - îmbogatirea si dezvoltarea bazei tehnico-materiale necesara realizarii scopurilor asociatiei, prin investitii, constructii, donatii si altele; - îmbogatirea si dezvoltarea bazei de documentare (reviste, carti, pliante cultural artistice, partituri, etc.); - premierea elevilor care se disting în concursuri, expozitii, festivaluri; - organizarea de spectacole, expozitii, tabere, colocvii, schimburi de experiente, cercuri tematice de muzica, coregrafie, etc.; - participarea la cursuri de perfectionare, festivaluri, expozitii, tabere, conferinte în tara si peste hotare;- organizarea de activitatirecreative pentru promovarea legaturilor interumane; - redactarea unui ziar sau revista cu caracter informativ specific Clubului Copiilor din Baraolt; - elaborarea de proiecte si participarea la programe interne si internationale; - colaborarea cu alte asociatii sau fundatii din tara sau din strainatate cu scopuri similare; - organizarea de activitati cultural-sportive, turistice si cicloturistice; - organizarea de activitati de protectie a mediului înconjurator; - organizarea de actiuni în directia conservarii patrimoniului cultural local, al pastrarii traditiilor si obiceiurilor populare; - asociatia poate desfasura orice ale activitati economice directe, daca acestea au caracter accesoriu si sunt în stransa legatura cu scopurile asociatiei.",,,,09_03_2026Asociatii.xlsx,https://www.just.ro/wp-content/uploads/2026/03/09_03_2026Asociatii.xlsx,2026-03-09
