categorie,denumire,numar_registru_national,stare_actuala,status_normalizat,activ,sediu_schimbat,instanta_transfer,tara,judet,localitate,adresa,scop_initial,scop_modificari,hg_utilitate_publica,data_hg_utilitate_publica,sursa_fisier,sursa_url,sursa_data_actualizare
asociatie,ASOCIAŢIA SĂNĂTATE LA SUPERLATIV,2808/A/2023,,activa,1,,,,GORJ,"TÂRGU JIU, STR. MIHAILSADOVEANU, NR. 5, PARTER, JUDEŢUL GORJ",,"Scopul acestei Asociaţii constă în promovarea şi dezvoltarea unui mod de viată sănătos, educarea populaţiei in acest sens. creşterea calităţii vieţii şi eliminarea diverşilor factori defavorabili pentru sănătate.",,,,09_03_2026Asociatii.xlsx,https://www.just.ro/wp-content/uploads/2026/03/09_03_2026Asociatii.xlsx,2026-03-09
asociatie,ASOCIAŢIA NAŢIONALĂ ANTICORUPŢIE DREPTATE ŞI TRANSPARENŢĂ,10992/A/2009,,activa,1,,,,GORJ,"TÂRGU JIU, STR. MINERILOR, BL.15, SC.2, AP.30.",,"1. „ASOCIAŢIA NAŢIONALA ANTICORUPTIE DREPTATE SI TRANSPARENTA"" denumită în continuare şi asociaţia A.N.A.D.T. este persoană juridică de drept privat fără scop patrimonial.,Scopul asociaţiei iî constituie:,a) promovarea si apărarea drepturilor si libertăţilor cetăţeneşti, in principal a libertăţii conştiinţei si a dreptului la libera exprimare.,b) Supravegherea conform Legii 544/2001 si aducerea la cunoştinţa opiniei publice prin diferite mijloace legale de investigaţie a cheltuirii banilor publici.,c) Solicitarea si centralizarea cheltuirii banilor publici de către toate instituţiile si societăţile de stat in temeiul Legii 544/2001.,d) Etectuarea unor rapoarte semestriale privind cheltuirea banilor publici si transmiterea lor celor interesaţi.,e.î Semnalarea si denunţarea abuzurilor, ilegalităţilor, imposturii, incompetentei si a actelor Je corupţie săvârşite de către demnitari, funcţionari publici precum si manageri compromis! niorai. din domeniul public si privat care perpetuează concepţii, comportamente si metode de lucru specifice regimului comunist.,* j Acordarea de asistenta juridica si de alta natura persoanelor aflate in situaţia de a-si apară drepturile, de a riposta la abuzuri sau ilegalităţi comise de autorităţile statului.,g) Impunerea prin orice mijloace constituţionale a respectării legilor privind transparenta guvernării precum si accesul la informaţii de interes public in soecial a achiziţiilor publice.,- *n) Urmărirea respectării legislaţiei instituţiilor si autorităţilor statului. > i) Participarea la licitaţii organizate de către autorităţile statului si societăţi cu capital majoritar de stat.,j) Susţinerea tratării egale, nediscriminatorii, a învăţământului de stat si privat.,k) Crearea unui parteneriat loial cu autorităţile statului in sprijinul democraţiei particivative,,pentru stabilirea direcţiilor, conceptelor si actelor normatove de interes naţional. 1) Sprijinirea tinerilor talentaţi si performanţi pentru a-si gasi implinirea profesionala in tara,si a micşora astfel fenomenul emigrării specialiştilor, m) Sprijinirea copiilor cu probleme de sănătate precum si a familiilor nevoiaşe, n) Acordarea de ajutoare chiar si financiare oricăror persoane aflate in dificultate, o) Efectuarea in colaborare cu autorităţile locale a unor anchete sociale in vederea,indentificarii persoanelor cu un nivel scăzut de trai si ajutorarea acestora, p) Sesizarea organelor competente in cazul depistării unor cazuri de corupţie, q) Ducerea la indeplinire a obiectivelor propuse, depunerea rapoartelor anuale de activitate,in vederea obţinerii prin hotărâre de guvern a statutului de asociaţie de utilitate publica.",,,,09_03_2026Asociatii.xlsx,https://www.just.ro/wp-content/uploads/2026/03/09_03_2026Asociatii.xlsx,2026-03-09
asociatie,ASOCIAŢIA DĂRUIEŞTE SPERANŢĂ LA O VIAŢĂ GORJ,3957/A/2023,,activa,1,,,,GORJ,"TÂRGU JIU, STR. MINERILOR, BL.2,SC.4,AP.71, JUDEŢUL GORJ",,"Art.2. (1) ASOCIAŢIA DĂRUIEŞTE SPERANŢĂ LA O VIAŢA GOARJ îşi propune îmbunătăţirea calităţii vieţii persoanelor defavorizate socio-economic, sprijinirea sistemului de sănătate din România, atragerea atenţiei opiniei publice asupra problemelor semenilor ior şi încurajarea colaborării între sectorul instituţional public şi societatea civilă.,(2) Acţiunile caritabile ale Asociaţiei pot avea în vedere şi alte categorii de persoane aflate în dificultate.",,,,09_03_2026Asociatii.xlsx,https://www.just.ro/wp-content/uploads/2026/03/09_03_2026Asociatii.xlsx,2026-03-09
asociatie,ASOCIAŢIA SPERANŢA PENTRU RADU,25901/A/2019,,activa,1,,,,GORJ,"TÂRGU JIU, STR. MINERILOR, NR.14, BL.14, SC.4, AP. 63",,"Scopul principal al ASOCIAŢIEI SPERANŢA PENTRU RADU îl reprezintă susţinerea financiară si morală a familiilor cu copii afectaţi fizic sau/si psihic, datorită traumelor prenatale, natale, sau post natale, precum si a copiilor diagnosticaţi cu autism si ADHD. Prin susţinerea familiilor, urmărim ajutarea copiilor în procesul de recuperare medicală pentru atingerea potenţialului lor maxim de dezvoltare si pentru a avea şansă la o viată normală.",,,,09_03_2026Asociatii.xlsx,https://www.just.ro/wp-content/uploads/2026/03/09_03_2026Asociatii.xlsx,2026-03-09
asociatie,"ASOCIATIA ,,PAZA SUFLETULUI""",11941/A/2010,,activa,1,,,,GORJ,"TÂRGU JIU, STR. NICOLAE BĂLCESCU, BL.3, SC 2, AP.1, GORJ",,"DESFĂŞURAREA UNOR ACTIVITĂŢI ÎN DOMENIILE EDUCAŢIONAL, CARITABIL, ÎNTRAJUTORARE, SOCIAL, PROTECTIA COPILULUI, AJUTORAREA COPIILOR, A PERSOANELOR ÎN VÂRSTĂ A SĂRACILOR ŞI DEFAVORIZAŢILOR, ASISTENŢĂ SOCIALĂ.",,,,09_03_2026Asociatii.xlsx,https://www.just.ro/wp-content/uploads/2026/03/09_03_2026Asociatii.xlsx,2026-03-09
asociatie,ASOCIAŢIA UNIŢI PENTRU ADIN,4025/A/2022,,activa,1,,,,GORJ,"TÂRGU JIU, STR. NICOLAE GRIGORESCU, BL.1, SC.3, ET.1,AP.8, JUD. GORJ",,"a)întrajutorarea copilului/copiilor c\t probleme medicale grave - leucemie;,b) îmbunătăţirea calităţii vieţii copiilor si tinerilor cu probleme medicale grave si o mai buna integrare sociala;,c) identificarea si găsirea de soluţii la problemele cu care se confruntă copiii si tinerii cu handicap;",,,,09_03_2026Asociatii.xlsx,https://www.just.ro/wp-content/uploads/2026/03/09_03_2026Asociatii.xlsx,2026-03-09
asociatie,ASOCIAŢIA JUDEŢEANĂ DE HANDBAL GORJ,1487/A/2022,,activa,1,,,,GORJ,"TÂRGU JIU, STR. NICOLAE GRIGORESCU, NR. 2, BL. 2, SC.3, ET.1, AP. 4, CAMERA 2, JUD. GORJ",,"organizarea şi dezoltarea practicii jocului de handbal in loate formele sate la nivelul,judeţului GORJ, cu respectarea prezentului statut, a statutului şi regulamentelor F.R.H.,,precum şi a oricăror dispoziţii legale în materie.",,,,09_03_2026Asociatii.xlsx,https://www.just.ro/wp-content/uploads/2026/03/09_03_2026Asociatii.xlsx,2026-03-09
asociatie,ASOCIAŢIA PROFESIONALĂ A CRESCĂTORILOR DE ANIMALE DIN GORJ,15632/A/2013,,activa,1,,,,GORJ,"TÂRGU JIU, STR. PANDURI, NR.34 B, JUD.GORJ",,"Scopul asociaţiei constă în organizarea şi desfăşurarea procesului de însămânţare artificială la animale; organizarea şi administrarea depozitului de material seminal congelat; promovarea şi apărarea interesele legitime ale membrilor asociaţiei; realizarea de proiecte ce vizează dezvoltarea economico-socială pe plan local şi regional, creşterea nivelului de trai al populaţiei din judeţ prin atragerea de resurse financiare care să conducă la organizarea activităţii pe principii tehnologice şi de eficienţă economică, realizarea unor producţii mari şi de calitate prin punerea în valoare la cel mai înalt grad al potenţialului natural şi biologic de care dispune regiunea; exprimarea intereselor comune ale membrilor săi, care desfăşoară activităţi însămânţare artificială a animalelor; urmărirea aplicării stricte în rândurile membrilor a legislaţiei specifice însămânţării animalelor, precum şi a legislaţiei cu caracter general cu aplicabilitate şi în acest domeniu; oferirea de consultant, instruire şi pregătire/perfecţionare în domeniul însămânţării animalelor pentru membrii asociaţiei şi persoanelor interesate de acest domeniu, organizarea şi desfăşurarea de acţiuni de binefacere şi de utilitate publică, punct de insământare cu aparatură şi personal de specialitate. Scopul propus nu este limitativ, el putând fi extins în funcţie de necesităţi în condiţiile legii. în vederea atingerii stopului, asociaţia va colabora cu organele administraţiei publice locale şi judeţene, instituţiile guvernamentale, instituţii de învăţământ de toate gradele, cu organizaţii similare din ţară şi străinătate, cu comunităţile oamenilor de afaceri, societatea civilă, organizaţii de tineret, etc.",,,,09_03_2026Asociatii.xlsx,https://www.just.ro/wp-content/uploads/2026/03/09_03_2026Asociatii.xlsx,2026-03-09
asociatie,"Admite în parte cererea formulată de petenta ASOCIAŢIA TATOO & PIERCING ROMÂNIA, cu sediul în în Tg-Jiu, str.Siretului, bl.15, sc.1, et.3, ap.15, jud.Gorj. Ia act de modificările survenite cu privire la modificările sediului petentei, respectiv, noul sediu va fi în Bucureşti, sector 6, B-dul Timişoara nr.43, bl.34, sc.2, parter. Respinge capătul de cerere privind radierea din registru. Prezenta încheiere se va comunica din oficiu la Judecătoria sector 6 Bucureşti. Cu apel în 5 zile de la comunicare. Pronunţată în şedinţa publică de la 16 Iunie 2014.",11932/A/2010,,activa,1,,DA,,GORJ,"TÂRGU JIU, STR. SIRETULUI, BL.15, SC.1, ET.3, AP.15, JUD.GORJ","Admite în parte cererea formulată de petenta ASOCIAŢIA TATOO & PIERCING ROMÂNIA, cu sediul în în Tg-Jiu, str.Siretului, bl.15, sc.1, et.3, ap.15, jud.Gorj. Ia act de modificările survenite cu privire la modificările sediului petentei, respectiv, noul sediu va fi în Bucureşti, sector 6, B-dul Timişoara nr.43, bl.34, sc.2, parter. Respinge capătul de cerere privind radierea din registru. Prezenta încheiere se va comunica din oficiu la Judecătoria sector 6 Bucureşti. Cu apel în 5 zile de la comunicare. Pronunţată în şedinţa publică de la 16 Iunie 2014","promovarea profesională a meseriei de tatuator şi de montator bijuterii corporale , organizarea de concursuri privind tatuajele, colaborarea cu alte organizatii din tară şi străinătate, editarea unei reviste proprii de specialitate.",,,,09_03_2026Asociatii.xlsx,https://www.just.ro/wp-content/uploads/2026/03/09_03_2026Asociatii.xlsx,2026-03-09
asociatie,ASOCIAŢIA SUPORT PENTRU O VIAŢĂ DEMNĂ,18303/A/2014,,activa,1,,,,GORJ,"TÂRGU JIU, STR. SIRETULUI, NR. 12, BL.12, SC.2, ET.1, AP.6, JUD. GORJ",,"acordarea de servicii sociale, de servicii de îngrijire şi de întreţinere pentru îndeplinirea minimală a nevoilor zilnice ale persoanelor vârstnice; consiliere psihologică şi suport emoţional, suport material, promovarea studiului şi a cunoştinţelor în ceea ce priveşte sănătatea, viaţa de familie şi educaţia pentru o viaţă sănătoasă, protecţia mediului, de a-i ajuta pe cei suferinzi şi săraci, urmărind să asigure în mod dezinteresat un adăpost, un loc de muncă, să-i ajute să se integreze în societate, să redea demnitatea persoanelor defavorizate, în special tinerilor şi vârstinicilor fără adăpost, precum şi persoanelor aflate în dificultate; ajutorarea bătrâinilor şi a copiiilor aflaţi în dificultate (cazuri speciale); înfiinţarea sau preluarea de cămine de bătrâni.",,,,09_03_2026Asociatii.xlsx,https://www.just.ro/wp-content/uploads/2026/03/09_03_2026Asociatii.xlsx,2026-03-09
