DISTRIBUITORI UTILAJE AGRICOLE DIN BAZA ANAF
Total firme scanate: 2,778,122
Data sursa: D:\MEMORY\CLAUDE\OPT\AGRI_SCRAPERS\anaf_all_romania_full.csv

================================================================================
CAEN 4661 - WHOLESALE AGRICULTURAL MACHINERY (1369 firme)
================================================================================

8161. ISISFARM SRL | CLUJ | CAEN:8299 | 
8162. PULS FARM SRL | CLUJ | CAEN:5231 | 
8163. REPARATII UTILAJE SRL | CLUJ | CAEN:4520 | 
8164. AGRO DENIES SRL | CLUJ | CAEN:143 | 
8165. DELFARM SRL | CLUJ | CAEN:4646 | 0744394418
8166. EUROAGROSPORT S.R.L. | CLUJ | CAEN:5630 | 0742007667
8167. ANAFARM SRL | CLUJ | CAEN:4773 | 0756851412
8168. AGRO DAN CRISTIAN SRL | CLUJ | CAEN:4511 | 0747509404
8169. DEPAGRO TRANSILVANIA SRL | CLUJ | CAEN:5210 | 0745639281
8170. AGROBERAR S.R.L. | CLUJ | CAEN:122 | 0740426975
8171. AGRO HOLDING S.R.L. | CLUJ | CAEN:147 | 0264592487
8172. ALMATRANS S.R.L. | CLUJ | CAEN:4932 | 0729772116
8173. AGRIFARM SRL | CLUJ | CAEN:111 | 0745545919
8174. LIRICA FARM SRL | CLUJ | CAEN:5231 | 
8175. INTERCAD AGRICOL S.R.L. | CLUJ | CAEN:125 | 0264403322
8176. MODERN FARM SRL | CLUJ | CAEN:141 | 0744547825
8177. AGRODAS S.R.L. | CLUJ | CAEN:121 | 0264323788
8178. PORTAL AGRICOL S.R.L. | CLUJ | CAEN:150 | 0264594090
8179. KARAGRO S.R.L. | CLUJ | CAEN:125 | 0264223667
8180. GENERA AGROGEN S.R.L. | CLUJ | CAEN:4661 | 0264247900
8181. FARMADEX SRL | CLUJ | CAEN:4773 | 
8182. CHIMFARM SRL | CLUJ | CAEN:2120 | 0364104709
8183. AGRICOLA MIOTTI & FURDUI S.R.L. | CLUJ | CAEN:7022 | 0264316671
8184. LARFARM SRL | CLUJ | CAEN:4773 | 0745508924
8185. TRANSILVANIA AGROALIM SRL | CLUJ | CAEN:4120 | 07310302710
8186. AGRO BIO PETRID SRL | CLUJ | CAEN:113 | 
8187. AGRO MANTA SRL | CLUJ | CAEN:142 | 
8188. AGROSEBASTIAN S.R.L. | CLUJ | CAEN:2370 | 0264271496
8189. VELFARM SRL | CLUJ | CAEN:4773 | 371797
8190. AGRO DIVERS SRL | CLUJ | CAEN:150 | 0748151316
8191. FARMACIA ACCACIA S.R.L. | CLUJ | CAEN:4773 | 0745665988
8192. BGY AGRO SRL | CLUJ | CAEN:5121 | 0740095293
8193. FLORIFARM PROD SRL | CLUJ | CAEN:121 | 0264575274
8194. FARMAFLOW SRL | CLUJ | CAEN:4646 | 0264 403187
8195. VOLKSBANK ROMÂNIA SA BUCURESTI SUCURSALA FARMEC | CLUJ | CAEN:6419 | 0264484683
8196. MIVAFARM S.R.L. | CLUJ | CAEN:5231 | 0744886851
8197. MONADISFARM SRL | CLUJ | CAEN:4773 | 0723954738
8198. VEROLI FARMACIE SRL | CLUJ | CAEN:4773 | 0264311555
8199. ECOUTILAJE SRL | CLUJ | CAEN:5010 | 0723358475
8200. AGRO 33 SRL | CLUJ | CAEN:322 | 0744584145
8201. SEMAGRO S.R.L. | CLUJ | CAEN:141 | 0744536792
8202. AGROEGO SRL | CLUJ | CAEN:4639 | 0744539421
8203. AGROFARM DK SRL | CLUJ | CAEN:111 | 0730503554
8204. DRAGROM S.R.L. | CLUJ | CAEN:4932 | 0741462682
8205. M & M FISH FARM SRL | CLUJ | CAEN:502 | 0264450855
8206. ADONIS FARM S.R.L. | CLUJ | CAEN:4773 | 0264460576
8207. ROAGRO 2008 SRL | CLUJ | CAEN:4661 | 36309122788
8208. HEPITES FARM SRL | CLUJ | CAEN:4773 | 0745059477
8209. BENFARM SRL | CLUJ | CAEN:4773 | 0722534959
8210. AGRO MP SRL | CLUJ | CAEN:5188 | 0740190249
8211. FARMER S.R.L. | CLUJ | CAEN:111 | 0722161556
8212. AGROFRUCT IMPEX SRL | CLUJ | CAEN:4631 | 0748848755
8213. AGROLAB SRL | CLUJ | CAEN:4778 | 0720.055529
8214. RUSAV FARMACIE SRL | CLUJ | CAEN:4773 | 0264413366
8215. ICA UTILAJE PARTS S.R.L. | CLUJ | CAEN:4661 | 23384768
8216. AGROJAMS S.R.L. | CLUJ | CAEN:4631 | 0745614340
8217. LV AGRO PRODEXIM SRL | CLUJ | CAEN:111 | 0364100488
8218. SP AGRO SRL | CLUJ | CAEN:6810 | 0745398701
8219. AGROIMOBILIARE SRL | CLUJ | CAEN:4661 | 0744592976
8220. STAFF CONTRACTORS SRL | CLUJ | CAEN:4333 | 0752567442
8221. MARDLEX AGRO TUR SRL | CLUJ | CAEN:4941 | 0745353194
8222. DIVERTISEMENT INVESTMENT GROUP SRL | CLUJ | CAEN:7219 | 0745258453
8223. AGRO ALFALFA S.R.L. | CLUJ | CAEN:4941 | 0262373883
8224. ALLOFARM SRL | CLUJ | CAEN:4773 | 0745514086
8225. MONALISA FARM SRL | CLUJ | CAEN:4773 | 0761507091
8226. TGE FARM S.R.L. | CLUJ | CAEN:4773 | 0745530131
8227. EQUIFARM SRL | CLUJ | CAEN:7500 | 0264329129
8228. NATI AGRICOL SERVICE S.R.L. | CLUJ | CAEN:4661 | 0761078824
8229. AGRO TEX S.R.L. | CLUJ | CAEN:1392 | 0744849262
8230. HAZEM FARM SRL | CLUJ | CAEN:4773 | 0264555909
8231. AGROREGIO SRL | CLUJ | CAEN:4621 | 0728149305
8232. EMINOVA FARM SRL | CLUJ | CAEN:4773 | 0264-211965
8233. DENI FARM S.R.L. | CLUJ | CAEN:4773 | 
8234. IULFARM SRL | CLUJ | CAEN:4776 | 0728858976
8235. VLADEASA AGROTURISM COOPERATIVĂ AGRICOLĂ | CLUJ | CAEN:150 | 
8236. AGRO DANIELA SRL | CLUJ | CAEN:4939 | 0747509404
8237. AGROCARE S.R.L. | CLUJ | CAEN:8122 | 0733014939
8238. MAGROM CONSTRUCTII S.R.L. | CLUJ | CAEN:4120 | 0743372035
8239. VMB SERV UTILAJ IMPEX S.R.L. | CLUJ | CAEN:3312 | 0744508857
8240. AGRO NOR S.R.L. | CLUJ | CAEN:163 | 
8241. 5 BEST AGRICOLA SRL | CLUJ | CAEN:4211 | 0744345637
8242. AGROMEC UNU SA | CLUJ | CAEN:4110 | 
8243. ELCAGRO SRL | CLUJ | CAEN:4211 | 0264459611
8244. AGRO DINAMIC RCE SRL | CLUJ | CAEN:145 | 076471818
8245. AGRO TOP CONSULTING SRL | CLUJ | CAEN:4621 | 
8246. AGRICOLA GIULIA S.R.L. | CLUJ | CAEN:113 | 
8247. GEHAIS FARM SRL | CLUJ | CAEN:4773 | 0744377768
8248. NEW VISION FARM SRL | CLUJ | CAEN:4773 | 0264591216
8249. LASVETFARM SRL | CLUJ | CAEN:4773 | 0742290483
8250. PROFI AGRO CENTER SRL | CLUJ | CAEN:4661 | 0264442339
8251. COOPERATIVA AGRICOLĂ COMOARA MAGURI COOPERATIVA AGRICOLĂ | CLUJ | CAEN:111 | 
8252. AGRICOLA CONSTRUCTII INTERMEDIERE SRL | CLUJ | CAEN:4661 | 0743925115
8253. MAC FARMACONS SRL | CLUJ | CAEN:7022 | 0264562924
8254. AGROZONE SRL | CLUJ | CAEN:4661 | 0744599689
8255. AGRO SBV S.R.L. | CLUJ | CAEN:4631 | 0740177522
8256. INIMA VERDE COOPERATIVA AGRICOLĂ | CLUJ | CAEN:113 | 0264243300
8257. AGRO RACOSA SRL | CLUJ | CAEN:141 | 0741182621
8258. COOPERATIVA AGRICOLA CST DE ACHIZITII SI VANZARI DE PRODUSE HORTICOLE | CLUJ | CAEN:4631 | 0264329396
8259. COOPERATIVA AGRICOLA FINAS AGRARA | CLUJ | CAEN:125 | 0264418254
8260. SIMFARMVET S.R.L. | CLUJ | CAEN:4773 | 0743398765
8261. SUCCESUL AGRO DRAGAN SRL | CLUJ | CAEN:4776 | 0722829839
8262. SANITYFARM S.R.L. | CLUJ | CAEN:4773 | 0264457174
8263. PEISAGISTII COOPERATIVA AGRICOLĂ | CLUJ | CAEN:129 | 0726695744
8264. TANAGRO SRL | CLUJ | CAEN:4776 | 0740052330
8265. AGRO PREST GOLD S.R.L. | CLUJ | CAEN:161 | 0264241240
8266. ROELIFARM SRL | CLUJ | CAEN:4773 | 0729290764
8267. CRIVETFARM SRL | CLUJ | CAEN:7500 | 0744658020
8268. AGROFERM CRISAN S.R.L. | CLUJ | CAEN:141 | 
8269. SERVICII INTEGRATE AGRICOLE SRL | CLUJ | CAEN:7820 | 
8270. BETHY FARM SRL | CLUJ | CAEN:147 | 0745812870
8271. MP AGROSERVICE SRL | CLUJ | CAEN:161 | 0745548646
8272. FARMACIA STUDIO PLUS SRL | CLUJ | CAEN:4773 | 0740136944
8273. AGROFILM SRL | CLUJ | CAEN:142 | 0744768659
8274. D P AGROSERE SRL | CLUJ | CAEN:113 | 0752886094
8275. FARMACIA TESA SRL | CLUJ | CAEN:4773 | 0722232839
8276. AGROTERUEL SRL | CLUJ | CAEN:111 | 0748221776
8277. AGRO ACHIZITII SRL | CLUJ | CAEN:4711 | 0729008444
8278. NETOSFARM SRL | CLUJ | CAEN:4773 | 
8279. NADI AGRO SRL | CLUJ | CAEN:161 | 
8280. RONISA UTILAJE S.R.L. | CLUJ | CAEN:3312 | 0752135529
8281. ATG AGRO S.R.L. | CLUJ | CAEN:150 | 0264504854
8282. ECO HOUSE & FARM SRL | CLUJ | CAEN:141 | 
8283. FARM BUSINESS FEED SRL | CLUJ | CAEN:7500 | 0740979725
8284. AGROLAND RAISA S.R.L. | CLUJ | CAEN:142 | 0747970921
8285. AGROMERA SERV SRL | CLUJ | CAEN:4941 | 0723597523
8286. VITISFARMIOANA S.R.L. | CLUJ | CAEN:4773 | 
8287. SERVAGRO DANALIN SRL | CLUJ | CAEN:161 | 
8288. FARMACELA SRL | CLUJ | CAEN:4773 | 0742972705
8289. SYC BIAFARM SRL | CLUJ | CAEN:4773 | 0724088068
8290. FULLAGRO SRL | CLUJ | CAEN:4621 | 0744530293
8291. AGROCONS BIO MARKET SRL | CLUJ | CAEN:4711 | 0744695947
8292. AGROCONS PAROX SRL | CLUJ | CAEN:161 | 
8293. SOMES ARIES COOPERATIVA AGRICOLĂ | CLUJ | CAEN:4633 | 0744476674
8294. AGRO TRIGO SRL | CLUJ | CAEN:111 | 0740862220
8295. ASTORIA AGRICOL INVESTMENT S.R.L. | CLUJ | CAEN:145 | 0747871442
8296. DARIVAL AGRO S.R.L. | CLUJ | CAEN:4621 | 0745540004
8297. AGRO PRODUCT LEV  SRL | CLUJ | CAEN:8299 | 0743762133
8298. ARIANA AGRO SRL | CLUJ | CAEN:161 | 
8299. AMRA AGRO SRL | CLUJ | CAEN:111 | 
8300. TRANSILVANIA AGRO EURO RUSTIC SRL | CLUJ | CAEN:150 | 0764275442
8301. STEL AGROSORT S.R.L. | CLUJ | CAEN:812 | 
8302. PETAL FARM  SRL | CLUJ | CAEN:4773 | 0767892044
8303. PRO FARM BUSINESS SRL | CLUJ | CAEN:6820 | 
8304. AGROTURISM LA BUNICA SRL | CLUJ | CAEN:5520 | 0264411389
8305. AGROSIMONIKA SRL | CLUJ | CAEN:4120 | 
8306. AGROJUL MANAGEMENT S.A. | CLUJ | CAEN:4633 | 0264504854
8307. AGROSTOC PRODUCT SRL | CLUJ | CAEN:161 | 0745258448
8308. COSUL TARANESC COOPERATIVA AGRICOLĂ | CLUJ | CAEN:4711 | 0757727111
8309. AGROROM ACTIV SRL | CLUJ | CAEN:4941 | 0731833680
8310. AGRO CKN FARM S.R.L. | CLUJ | CAEN:150 | 0728948633
8311. CR TECAR AGRICOLA S.R.L. | CLUJ | CAEN:150 | 0745657605
8312. ANGUS HOUSE FARM SRL | CLUJ | CAEN:142 | 0741217465
8313. AGROSOURCE BB SRL | CLUJ | CAEN:150 | 0746743348
8314. AGROZDR SRL | CLUJ | CAEN:150 | 
8315. AGRO ANTOROC ITALIA S.R.L. | CLUJ | CAEN:161 | 
8316. INTERFARM IOANA S.R.L. - D. | CLUJ | CAEN:4618 | 0745025756
8317. AGROSIMAB  SRL | CLUJ | CAEN:7731 | 0740191143
8318. AGRONOMICA BIOSERE SRL | CLUJ | CAEN:113 | 0740345651
8319. AGROCHANNEL TELEVISION SRL | CLUJ | CAEN:6020 | 0730012300
8320. URBAN ONE CONTRACTOR SRL | CLUJ | CAEN:4120 | 0741092282
8321. ZORA FARM SRL | CLUJ | CAEN:9602 | 0364730983
8322. AROVIT LEGUME FRUCTE SRL | CLUJ | CAEN:125 | 0264431568
8323. ATILLAS UTILAJE SRL | CLUJ | CAEN:4663 | 0723084525
8324. PHOTOVOLTAIK FARM LIVEZILE SRL | CLUJ | CAEN:3511 | 
8325. PLES AGROTURISM S.R.L. - D. | CLUJ | CAEN:4673 | 0723664724
8326. SEM AGRO TOUR SRL | CLUJ | CAEN:4612 | 0749301609
8327. AGROPAN VICTOR SRL | CLUJ | CAEN:4120 | 0740654698
8328. LUCIAN UTILAJAGRICOL SRL | CLUJ | CAEN:4519 | 
8329. AGRO PROD COMPAN SRL | CLUJ | CAEN:1011 | 
8330. GENERIC AGROCHEMICALS SRL | CLUJ | CAEN:4611 | 0743866982
8331. AGRO COMSPORT SRL | CLUJ | CAEN:5520 | 0728320331
8332. FARMA INSIDE SRL | CLUJ | CAEN:4646 | 
8333. TÎRGUŞOR SERVCOM  COOPERATIVA AGRICOLĂ | CLUJ | CAEN:161 | 0740316017
8334. CITYVET PET & FARM SRL | CLUJ | CAEN:7500 | 
8335. AGRODIN TRADE SRL | CLUJ | CAEN:124 | 0741640349
8336. DIGGER CONTRACTORS SRL | CLUJ | CAEN:4120 | 0744152440
8337. AGROPET LOGISTIC SRL | CLUJ | CAEN:4941 | 0741096640
8338. TRF AGROSTEL SRL | CLUJ | CAEN:4683 | 0745944337
8339. HEXAGON FARM SRL | CLUJ | CAEN:4646 | 0755843750
8340. OST TERRA AGRO S.R.L. | CLUJ | CAEN:150 | 0264442443
8341. CHIMICA AGRICOL S.A. | CLUJ | CAEN:2015 | 
8342. AGRO CUCIULAT SRL | CLUJ | CAEN:5520 | 
8343. FARMEDICONS GENERAL SERVICE SRL | CLUJ | CAEN:4774 | 0741071131
8344. PARAFARMA MED TRADING SRL | CLUJ | CAEN:4690 | 0264213907
8345. CBN CONTRACTOR SRL | CLUJ | CAEN:4120 | 0723752492
8346. VIA SOLUTION FARM SRL | CLUJ | CAEN:4619 | 
8347. GRANIMET UTILAJE SRL | CLUJ | CAEN:6820 | 0730617190
8348. AGROSAS TRUST SRL | CLUJ | CAEN:142 | 0722409263
8349. BT FARMING & AGRICULTURE SRL | CLUJ | CAEN:6810 | 
8350. ASIVETFARM SRL | CLUJ | CAEN:7500 | 0755489566
8351. FARMACIA GIRO SRL | CLUJ | CAEN:4773 | 0753495326
8352. ARTFARM SRL | CLUJ | CAEN:4773 | 0745024025
8353. AGRODACIA PROMOTION ETT SRL | CLUJ | CAEN:4721 | 0746397205
8354. AGRO TV NETWORK SRL | CLUJ | CAEN:6020 | 0744391438
8355. NAGROG SRL | CLUJ | CAEN:4932 | 0745029288
8356. VIEILAGRICOLA SRL | CLUJ | CAEN:111 | 0364113331
8357. SERGINIO AGRO SRL | CLUJ | CAEN:161 | 0744379414
8358. PROAGRO CAPITAL S.A. | CLUJ | CAEN:7022 | 0364116906
8359. PLAIURILE VLADESEI COOPERATIVA AGRICOLĂ | CLUJ | CAEN:111 | 
8360. ISI FARM EXPERT SRL | CLUJ | CAEN:4619 | 0741268873
8361. LUCAS FARM BUSINESS S.R.L. | CLUJ | CAEN:4619 | 0723399084
8362. AGRO MOVA SRL | CLUJ | CAEN:4711 | 0747412645
8363. C & U AGRO SRL | CLUJ | CAEN:322 | 0745316742
8364. AGRO MERI SRL | CLUJ | CAEN:4631 | 0744656863
8365. COOPERATIVA AGRICOLA LUNCA SOMESULUI MIC | CLUJ | CAEN:4631 | 0751110962
8366. NAPOFARM SRL | CLUJ | CAEN:4773 | 
8367. ZONEFARMA SRL | CLUJ | CAEN:4775 | 
8368. AGROCLASIC IB SRL | CLUJ | CAEN:161 | 0760680097
8369. AGRO FEKETE SRL | CLUJ | CAEN:111 | 
8370. PEPE LEGUME FRUCTE SRL | CLUJ | CAEN:4631 | 0742162959
8371. BFA SUBCONTRACTOR S.R.L. | CLUJ | CAEN:4120 | 0754507324
8372. FARMA CRIS DISTRIBUTIONS SRL | CLUJ | CAEN:9329 | 0729996041
8373. COOPERATIVĂ AGRICOLĂ ARDELEANĂ | CLUJ | CAEN:150 | 0752957954
8374. AGRODOLIA SRL | CLUJ | CAEN:161 | 0763665186
8375. ELGECA FARM SRL | CLUJ | CAEN:7022 | 0742175122
8376. COOPERATIVA AGRICOLĂ CRESCĂTORII DE ANIMALE | CLUJ | CAEN:145 | 
8377. MSC AGRICOL SRL | CLUJ | CAEN:145 | 0740652208
8378. BOIENIŢA AGRICOL SRL | CLUJ | CAEN:145 | 0740652208
8379. LUNCA FARM SRL | CLUJ | CAEN:124 | 0767722679
8380. COOPERATIVA AGRICOLĂ BOLIC | CLUJ | CAEN:150 | 0729685010
8381. RAVIL FARMA SRL | CLUJ | CAEN:4619 | 0733103793
8382. AGROSERV VITIS SRL | CLUJ | CAEN:161 | 0745649929
8383. AGRO BRILANTE SRL | CLUJ | CAEN:111 | 0768822687
8384. CENCIRA CENTRUL DE CERCETARE ȘI INOVARE AGROALIMENTARĂ SRL | CLUJ | CAEN:7211 | 0749155435
8385. MORA CITRICE LEGUME FRUCTE  SRL | CLUJ | CAEN:4120 | 
8386. AVAGRO SRL | CLUJ | CAEN:147 | 0747139227
8387. AGRO MASTER TEAM SRL | CLUJ | CAEN:4711 | 0752953728
8388. ANDREA LEGUME FRUCTE SRL | CLUJ | CAEN:4721 | 0741194332
8389. AGRO GOJI SRL | CLUJ | CAEN:124 | 
8390. BIO BUG FARM SRL | CLUJ | CAEN:4638 | 0740626969
8391. ECOMARKET AGROTRADE SRL | CLUJ | CAEN:4621 | 
8392. UM FARMA SRL | CLUJ | CAEN:4773 | 0722316542
8393. LA TUYAFARM SRL | CLUJ | CAEN:4773 | 
8394. AGROPIG FARM SRL | CLUJ | CAEN:146 | 0760680096
8395. TODALI AGRO SRL | CLUJ | CAEN:4711 | 0749382965
8396. MY ART FARM SRL | CLUJ | CAEN:141 | 0745640400
8397. ADL MASINI SI UTILAJE SRL | CLUJ | CAEN:4311 | 
8398. GO GREEN GARDEN SRL | CLUJ | CAEN:8130 | 0745768361
8399. FARMATIN MEDICAL SRL | CLUJ | CAEN:4646 | 0756043511
8400. HAIS FARM SRL | CLUJ | CAEN:4773 | 0722515514
8401. TRACTOR SET GO SRL | CLUJ | CAEN:5821 | 0722262648
8402. SOCIETATEA COOPERATIVĂ MEȘTEȘUGĂREASCĂ COMBINATUL SOCIAL CÂMPIA TURZII | CLUJ | CAEN:1419 | 
8403. AGRO HODAIE SRL | CLUJ | CAEN:150 | 0752057811
8404. GREEN FARMSEL SRL | CLUJ | CAEN:1013 | 
8405. ROLSIM FARM SRL | CLUJ | CAEN:4619 | 0722849528
8406. PROFYTO AGRO SRL | CLUJ | CAEN:4776 | 0728041595
8407. TTR AGROPRODUCT SRL | CLUJ | CAEN:4633 | 0762292334
8408. OGRADA LEGUMELOR SRL-D | CLUJ | CAEN:5630 | 0740058815
8409. AGRITECH LUNA SRL | CLUJ | CAEN:111 | 0744436773
8410. AGRO CARN PROD SRL | CLUJ | CAEN:4722 | 0745156125
8411. FECHETĂU COOPERATIVA AGRICOLĂ | CLUJ | CAEN:150 | 0741044207
8412. COOPERATIVA AGRICOLĂ IJARUL COASTA LUNCII | CLUJ | CAEN:1011 | 0764945283
8413. ELMA VITA FARMACII SRL | CLUJ | CAEN:4773 | 0742964123
8414. AGROMIX CONSTRUCT SRL | CLUJ | CAEN:4120 | 0740359386
8415. AGROMAR DISTRIBUTION SRL | CLUJ | CAEN:4100 | 0740078863
8416. CSC AGRO SRL | CLUJ | CAEN:4661 | 0766404431
8417. AGROMEC IMOB SRL | CLUJ | CAEN:4110 | 
8418. LITTLE FARM TRANSILVANIA SRL | CLUJ | CAEN:125 | 
8419. COOPERATIVA AGRICOLĂ MIERE DE CÂMPIE | CLUJ | CAEN:1089 | 0751110962
8420. MELIO FARM SRL | CLUJ | CAEN:4773 | 0729038216
8421. AGRO ORGANICS SRL | CLUJ | CAEN:113 | 0741495514
8422. NOVOCHIM AGRO SRL | CLUJ | CAEN:4675 | 0722668552
8423. UTILAJE INOX SRL | CLUJ | CAEN:2553 | 0732126851
8424. SWISS FARM SOLUTIONS SRL | CLUJ | CAEN:4776 | 0740088723
8425. SATELIT FARMA SRL | CLUJ | CAEN:4646 | 0736393485
8426. AGROTOP FARM SRL | CLUJ | CAEN:4661 | 0753697039
8427. LAF FARM SRL | CLUJ | CAEN:4773 | 0756107656
8428. TOPVET FARM S.R.L. | CLUJ | CAEN:7500 | 0772247022
8429. LVAGRO BIOFARM SRL | CLUJ | CAEN:111 | 0744697701
8430. SANIVET FARM SRL | CLUJ | CAEN:7500 | 0723371118
8431. DANIMAR FARM S.R.L. | CLUJ | CAEN:6201 | 0748761635
8432. LUCIAN UTILAJE SRL | CLUJ | CAEN:7732 | 0745372481
8433. A & L LEGUME FRUCTE SRL | CLUJ | CAEN:4631 | 0744310353
8434. AGRO TRAC PIESE SRL | CLUJ | CAEN:4531 | 0729290093
8435. MAGROTYK MEXX SRL | CLUJ | CAEN:4711 | 0751256203
8436. AGRO VAN NELDOR SRL | CLUJ | CAEN:6820 | 
8437. SEMEN PLANTA SRL | CLUJ | CAEN:4622 | 0743013648
8438. AGRO MIT PLANT SRL | CLUJ | CAEN:113 | 0742692104
8439. AGROSTAR PALATCA SRL | CLUJ | CAEN:111 | 0752067706
8440. PRO AGRO RIME SRL | CLUJ | CAEN:4721 | 0740240074
8441. VIONEL AGRICOL S.R.L. | CLUJ | CAEN:4711 | 0264218191
8442. NAPOFARM ONCO SRL | CLUJ | CAEN:4773 | 0733917131
8443. RINAT CONSTRUCŢII UTILAJE SRL | CLUJ | CAEN:4100 | 0722999777
8444. MCA AGROCOL SRL | CLUJ | CAEN:113 | 0742168204
8445. TESA CONSTRUFARM SRL | CLUJ | CAEN:4120 | 0726785807
8446. GS GUGLIELMO SILVANO DIVISIONE AGRICOLTURA SRL | CLUJ | CAEN:4531 | 
8447. AGROTEH MIHAI SRL | CLUJ | CAEN:4120 | 
8448. MUNTII VLADESEI COOPERATIVA AGRICOLĂ | CLUJ | CAEN:150 | 0768970618
8449. BIO FARM RECEA CRISTUR SRL | CLUJ | CAEN:125 | 
8450. AGROBENZ OIL SRL | CLUJ | CAEN:4730 | 0755913032
8451. GEO AGRO SERV SRL | CLUJ | CAEN:4711 | 
8452. AGRO TRIF SERENO  SRL | CLUJ | CAEN:5520 | 0757298543
8453. PMIAGROTUR SRL | CLUJ | CAEN:5520 | 0748913992
8454. AGROIBOV SRL | CLUJ | CAEN:141 | 0760146136
8455. RUN FARM SRL | CLUJ | CAEN:149 | 
8456. LOREX FARM SRL | CLUJ | CAEN:4775 | 
8457. AGROJUGLANS SRL | CLUJ | CAEN:125 | 0755316688
8458. ALUNAGRO SRL | CLUJ | CAEN:125 | 0756988436
8459. AGROMIT TRADE S.R.L. | CLUJ | CAEN:124 | 0728112266
8460. AMBIENTAL AGROTURISM SRL | CLUJ | CAEN:5520 | 0722335517
8461. AGRO SZASZ 2015 SRL | CLUJ | CAEN:111 | 0740410472
8462. CAPRIFARM SRL | CLUJ | CAEN:145 | 0728617161
8463. KLAUSENFARM SRL | CLUJ | CAEN:4322 | 
8464. BERRY FARM SRL | CLUJ | CAEN:125 | 0722410145
8465. ANDI AGROTUR SRL | CLUJ | CAEN:5520 | 0743167728
8466. AGRO POP MANTA SRL | CLUJ | CAEN:141 | 
8467. BIO NATURALIS FARM SRL | CLUJ | CAEN:4729 | 0744649243
8468. FRUCTE ŞI LEGUME LA CHISI SRL | CLUJ | CAEN:4721 | 0754304036
8469. ORGANIC FARMING ASSET MANAGER S.R.L. | CLUJ | CAEN:111 | 0744508525
8470. AGROLASCU SRL | CLUJ | CAEN:113 | 
8471. VEVE AGROSIM SRL | CLUJ | CAEN:4781 | 
8472. AGB AGRO MARKET S.R.L. | CLUJ | CAEN:4721 | 0748645131
8473. AROMATIC FARMS SRL | CLUJ | CAEN:128 | 0728290725
8474. ERIAGROFARM SRL | CLUJ | CAEN:150 | 0760993357
8475. AGRO MARKET TRANSILVANIA S.R.L. | CLUJ | CAEN:4782 | 0751313190
8476. AMD AGROMOB SRL | CLUJ | CAEN:113 | 
8477. MEDLINE FARM SRL | CLUJ | CAEN:4773 | 0753313293
8478. CRAPFARM SRL | CLUJ | CAEN:5520 | 0743039400
8479. ARDEAL LACT COOPERATIVA AGRICOLĂ | CLUJ | CAEN:4633 | 0763668628
8480. AGROFIRI SRL | CLUJ | CAEN:113 | 0744549773
8481. AGRO OVC SRL | CLUJ | CAEN:141 | 0770634829
8482. ALEXVAL AGRO SRL | CLUJ | CAEN:5520 | 
8483. LĂPUŞTEA AGRO SRL | CLUJ | CAEN:150 | 0751561436
8484. AGRO ILSA SRL | CLUJ | CAEN:125 | 
8485. MIHAIALEXAGRO SRL | CLUJ | CAEN:150 | 0742326486
8486. AGRO SERANO SRL | CLUJ | CAEN:2512 | 
8487. HORTICOLA TRANSILVANIA SRL | CLUJ | CAEN:113 | 0743777000
8488. AGROION FARM SRL | CLUJ | CAEN:161 | 0740204892
8489. KZA AGRO SRL | CLUJ | CAEN:142 | 
8490. DĂNUTZ AGROFARM SRL | CLUJ | CAEN:141 | 0751596661
8491. COOPERATIVA AGRICOLĂ ECHIPA FERMIERILOR TRITENI | CLUJ | CAEN:4621 | 
8492. AGRO DOROLEA S.R.L. | CLUJ | CAEN:141 | 0745703086
8493. SMD CONTRACTOR GENERAL S.R.L. | CLUJ | CAEN:4100 | 
8494. AGROFERBOY SRL | CLUJ | CAEN:4631 | 0729378843
8495. INNVIGO AGRO SRL | CLUJ | CAEN:4685 | 
8496. OLIMP LEGUME FRUCTE SRL-D | CLUJ | CAEN:4721 | 0745840220
8497. SZABI CORNFARM SRL | CLUJ | CAEN:113 | 
8498. EDINOR FARM SRL | CLUJ | CAEN:7500 | 0741020006
8499. AGROEDIL LR SRL | CLUJ | CAEN:7732 | 0755896392
8500. FIGFARM DEFRIŞĂRI SRL | CLUJ | CAEN:150 | 
8501. AGRO MARANA SRL | CLUJ | CAEN:145 | 
8502. CHIRA AGROTURISM SRL-D | CLUJ | CAEN:5520 | 
8503. SERVAGROMEC ALFA S.R.L. | CLUJ | CAEN:6820 | 0751115751
8504. LER UTILAJ SRL | CLUJ | CAEN:4941 | 
8505. CRIS UTILAJ SERV SRL | CLUJ | CAEN:3312 | 
8506. AGROTIM BIO SRL | CLUJ | CAEN:150 | 
8507. MAYA TUDOR FARM SRL | CLUJ | CAEN:4773 | 
8508. AGROM BAUR OVG SRL | CLUJ | CAEN:113 | 
8509. SMART AGRO INVEST SRL | CLUJ | CAEN:6831 | 
8510. AGROFIT COS SRL | CLUJ | CAEN:4799 | 0757037872
8511. AGRO SINAI SRL | CLUJ | CAEN:111 | 0756641611
8512. TAUTI FARM SRL | CLUJ | CAEN:4100 | 
8513. AGRO MATEO GRAT SRL | CLUJ | CAEN:125 | 
8514. AGRODOBROTĂ SRL | CLUJ | CAEN:145 | 
8515. SOUTHWEST US CONTRACTORS  SRL | CLUJ | CAEN:4120 | 
8516. AGROTUR DALEA SRL | CLUJ | CAEN:5520 | 0740013973
